row_order,schedule_index,condition,model_key,model,pubmed_id,gold_label,decision,error_prob,action,parse_status,parse_notes,is_correct,evidence_policy,evidence_chars,max_tokens,threshold_rule,prompt_tokens,completion_tokens,total_tokens,api_attempts,api_error,retry_events_json,response_id,response_model,system_fingerprint,request_started_utc,request_finished_utc,latency_seconds,raw_response,raw_length
496,3965,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16046584,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1369,300,explicit_numeric,612,20,632,1,,[],p1TLjRV-4YNCb4-a3bc8692a902a2ab,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:43:47.214207+00:00,2026-09-16T02:43:48.063982+00:00,0.85,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
497,3970,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19027440,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1422,300,explicit_numeric,613,20,633,1,,[],p1TLm53-4YNCb4-a3bc86b54e170fd5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:43:52.783958+00:00,2026-09-16T02:43:53.426833+00:00,0.643,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
498,3977,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17691856,INCONCLUSIVE,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,1,full,2042,300,explicit_numeric,735,24,759,1,,[],p1TLoQo-fdNmn-a3bc86e63c838f26,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:44:00.563502+00:00,2026-09-16T02:44:01.783785+00:00,1.22,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
499,3990,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22849512,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,1502,300,explicit_numeric,620,20,640,1,,[],p1TLtiY-4YNCb4-a3bc87561ac8530b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:44:18.490514+00:00,2026-09-16T02:44:19.878933+00:00,1.388,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
500,3997,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16735905,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,1341,300,explicit_numeric,693,20,713,1,,[],p1TLwgU-fdNmn-a3bc87943db85933,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:44:28.417404+00:00,2026-09-16T02:44:29.944056+00:00,1.527,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
501,4002,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24695920,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1698,300,explicit_numeric,806,20,826,1,,[],p1TLykV-fdNmn-a3bc87bfbeefa837,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:44:35.382326+00:00,2026-09-16T02:44:36.190752+00:00,0.808,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
502,4009,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22023714,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1473,300,explicit_numeric,615,21,636,1,,[],p1TM2Fc-4YNCb4-a3bc87f469e93282,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:44:43.776298+00:00,2026-09-16T02:44:44.896219+00:00,1.12,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
503,4022,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25887165,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1207,300,explicit_numeric,592,20,612,1,,[],p1TM74P-fdNmn-a3bc88594fc2c6cd,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:44:59.955643+00:00,2026-09-16T02:45:02.815984+00:00,2.86,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
504,4029,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22075911,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1246,300,explicit_numeric,606,20,626,1,,[],p1TMAN8-4YNCb4-a3bc889f1b8528bf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:45:11.134469+00:00,2026-09-16T02:45:12.338129+00:00,1.204,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
505,4034,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19683101,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1484,300,explicit_numeric,675,21,696,1,,[],p1TMCKK-4YNCb4-a3bc88c80c8218fe,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:45:17.681546+00:00,2026-09-16T02:45:18.792242+00:00,1.111,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
506,4041,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25810292,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1383,300,explicit_numeric,642,20,662,1,,[],p1TMFB7-fdNmn-a3bc89024aaa28bf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:45:26.994436+00:00,2026-09-16T02:45:28.726073+00:00,1.732,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
507,4054,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21789019,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1221,300,explicit_numeric,560,20,580,1,,[],p1TMKzf-4YNCb4-a3bc89696965a294,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:45:43.495979+00:00,2026-09-16T02:45:44.287327+00:00,0.791,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
508,4061,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24947183,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1321,300,explicit_numeric,694,20,714,1,,[],p1TMNGd-fdNmn-a3bc89992a940682,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:45:50.954408+00:00,2026-09-16T02:45:52.174867+00:00,1.22,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
509,4066,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22382608,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,2400,300,explicit_numeric,894,20,914,1,,[],p1TMQ11-4YNCb4-a3bc89bdcf2b18fe,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:45:56.999269+00:00,2026-09-16T02:45:57.702637+00:00,0.703,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
510,4073,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12790890,INCONCLUSIVE,REFUTED,0.2,COMMIT,full,clean,0,full,1268,300,explicit_numeric,617,21,638,1,,[],p1TMSLx-4YNCb4-a3bc89eefce52bc8,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:46:04.884679+00:00,2026-09-16T02:46:05.893912+00:00,1.009,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
511,4086,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21190419,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1037,300,explicit_numeric,574,21,595,1,,[],p1TMX21-4YNCb4-a3bc8a512d78b225,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:46:20.568938+00:00,2026-09-16T02:46:22.075260+00:00,1.506,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
512,4093,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12153648,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1315,300,explicit_numeric,614,21,635,1,,[],p1TMZvN-fdNmn-a3bc8a8e08994e9c,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:46:30.283909+00:00,2026-09-16T02:46:31.497627+00:00,1.214,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
513,4098,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23025584,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1354,300,explicit_numeric,577,21,598,1,,[],p1TMbxy-4YNCb4-a3bc8ab95a82f449,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:46:37.237449+00:00,2026-09-16T02:46:38.057730+00:00,0.82,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
514,4105,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,26578404,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1825,300,explicit_numeric,776,20,796,1,,[],p1TMeEB-fdNmn-a3bc8ae898a1dfaf,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:46:44.819128+00:00,2026-09-16T02:46:45.937022+00:00,1.118,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
515,4118,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18378554,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,965,300,explicit_numeric,546,21,567,1,,[],p1TMj6w-4YNCb4-a3bc8b4f5edb4c37,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:01.270223+00:00,2026-09-16T02:47:02.215294+00:00,0.945,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
516,4125,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24614851,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1311,300,explicit_numeric,625,20,645,1,,[],p1TMmPf-fdNmn-a3bc8b7f3e43efec,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:08.949117+00:00,2026-09-16T02:47:09.792750+00:00,0.844,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
517,4130,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12805495,INCONCLUSIVE,REFUTED,0.2,COMMIT,full,clean,0,full,1405,300,explicit_numeric,636,21,657,1,,[],p1TMoDu-4YNCb4-a3bc8ba60a113189,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:15.129422+00:00,2026-09-16T02:47:16.141567+00:00,1.012,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
518,4137,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,16155169,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1631,300,explicit_numeric,696,21,717,1,,[],p1TMqbZ-4YNCb4-a3bc8bd7e91b0d24,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:23.116276+00:00,2026-09-16T02:47:24.026462+00:00,0.91,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
519,4150,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,8375607,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1250,300,explicit_numeric,562,20,582,1,,[],p1TMvBJ-fdNmn-a3bc8c380800df96,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:38.506537+00:00,2026-09-16T02:47:39.441672+00:00,0.935,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
520,4157,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21669959,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1336,300,explicit_numeric,627,20,647,1,,[],p1TMxfB-4YNCb4-a3bc8c6c6b46d866,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:46.872753+00:00,2026-09-16T02:47:47.681582+00:00,0.809,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
521,4162,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23252468,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1644,300,explicit_numeric,663,21,684,1,,[],p1TMzW2-fdNmn-a3bc8c92ded9a254,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:47:53.018923+00:00,2026-09-16T02:47:53.824875+00:00,0.806,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
522,4169,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18472368,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1383,300,explicit_numeric,684,20,704,1,,[],p1TN2mu-fdNmn-a3bc8cc2bfcba27f,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:00.693986+00:00,2026-09-16T02:48:02.631386+00:00,1.937,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
523,4182,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,12094116,SUPPORTED,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,0,full,1275,300,explicit_numeric,553,24,577,1,,[],p1TN7yv-4YNCb4-a3bc8d307ab85b05,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:18.216500+00:00,2026-09-16T02:48:19.223263+00:00,1.007,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
524,4189,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19542542,INCONCLUSIVE,REFUTED,0.2,COMMIT,full,clean,0,full,1166,300,explicit_numeric,572,21,593,1,,[],p1TNAF6-4YNCb4-a3bc8d5ffc9a7499,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:25.815768+00:00,2026-09-16T02:48:27.106569+00:00,1.291,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
525,4194,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,10158597,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1723,300,explicit_numeric,636,20,656,1,,[],p1TNC5M-4YNCb4-a3bc8d867bbe18fe,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:31.994698+00:00,2026-09-16T02:48:32.839576+00:00,0.845,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
526,4201,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24061619,REFUTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,full,1706,300,explicit_numeric,759,24,783,1,,[],p1TNEKY-fdNmn-a3bc8db56b02a291,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:39.510252+00:00,2026-09-16T02:48:40.418760+00:00,0.909,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
527,4214,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22813804,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1310,300,explicit_numeric,607,20,627,1,,[],p1TNK2J-4YNCb4-a3bc8e188dc0db3d,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:48:55.380325+00:00,2026-09-16T02:48:56.392343+00:00,1.012,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
528,4221,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22876568,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1453,300,explicit_numeric,708,21,729,1,,[],p1TNMFw-4YNCb4-a3bc8e478e0f92ef,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:02.891979+00:00,2026-09-16T02:49:03.867174+00:00,0.975,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
529,4226,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,19108857,SUPPORTED,INCONCLUSIVE,0.7,SEEK_EVIDENCE,full,clean,0,full,1182,300,explicit_numeric,577,24,601,1,,[],p1TNNzC-fdNmn-a3bc8e6bbc263282,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:08.685740+00:00,2026-09-16T02:49:09.374302+00:00,0.689,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.7
ACTION: SEEK_EVIDENCE",67
530,4233,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,14978612,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1711,300,explicit_numeric,649,20,669,1,,[],p1TNRPG-4YNCb4-a3bc8e9e3f031fde,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:16.748420+00:00,2026-09-16T02:49:17.794068+00:00,1.046,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
531,4246,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,11146778,SUPPORTED,REFUTED,0.2,COMMIT,full,clean,0,full,1424,300,explicit_numeric,645,21,666,1,,[],p1TNViy-4YNCb4-a3bc8ef988dc88df,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:31.356007+00:00,2026-09-16T02:49:32.436573+00:00,1.081,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
532,4253,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,27989969,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1324,300,explicit_numeric,700,21,721,1,,[],p1TNY6i-4YNCb4-a3bc8f2b8e6e18fe,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:39.306745+00:00,2026-09-16T02:49:40.222637+00:00,0.916,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
533,4258,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25487603,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,881,300,explicit_numeric,565,20,585,1,,[],p1TNZfu-4YNCb4-a3bc8f4c9c352bc5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:44.647463+00:00,2026-09-16T02:49:45.441086+00:00,0.794,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
534,4265,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,28177278,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1232,300,explicit_numeric,578,20,598,1,,[],p1TNbxo-fdNmn-a3bc8f7c7c35f2b5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:49:52.312729+00:00,2026-09-16T02:49:53.562718+00:00,1.25,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
535,4278,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,23422012,REFUTED,INCONCLUSIVE,0.8,SEEK_EVIDENCE,full,clean,0,full,1282,300,explicit_numeric,668,24,692,1,,[],p1TNhNC-4YNCb4-a3bc8fee5a71a2c4,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:50:10.541203+00:00,2026-09-16T02:50:11.455514+00:00,0.914,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.8
ACTION: SEEK_EVIDENCE",67
536,4285,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18375490,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,935,300,explicit_numeric,535,21,556,1,,[],p1TNjpZ-fdNmn-a3bc9021bc573d9b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:50:18.738128+00:00,2026-09-16T02:50:19.747029+00:00,1.009,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
537,4290,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,21123461,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1580,300,explicit_numeric,717,20,737,1,,[],p1TNmYC-4YNCb4-a3bc90461af50026,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:50:24.565862+00:00,2026-09-16T02:50:25.377712+00:00,0.812,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
538,4297,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17489316,INCONCLUSIVE,SUPPORTED,0.2,COMMIT,full,clean,0,full,947,300,explicit_numeric,550,20,570,1,,[],p1TNokr-fdNmn-a3bc90747b5ef449,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:50:31.970674+00:00,2026-09-16T02:50:32.854217+00:00,0.884,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
539,4310,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,22233470,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1601,300,explicit_numeric,618,21,639,1,,[],p1TNtEr-4YNCb4-a3bc90d2ce2bf449,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:50:47.081611+00:00,2026-09-16T02:50:48.215139+00:00,1.134,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
540,4317,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9444542,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,1031,300,explicit_numeric,531,21,552,1,,[],p1TNvuE-4YNCb4-a3bc910aecdae407,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:50:56.011044+00:00,2026-09-16T02:50:57.326618+00:00,1.316,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
541,4322,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,9542484,REFUTED,REFUTED,0.2,COMMIT,full,clean,1,full,2396,300,explicit_numeric,825,21,846,1,,[],p1TNxmV-4YNCb4-a3bc91322f970fd5,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:02.355113+00:00,2026-09-16T02:51:03.881576+00:00,1.526,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
542,4329,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,25819796,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,2122,300,explicit_numeric,712,20,732,1,,[],p1TP1DS-4YNCb4-a3bc91657ec48ea6,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:10.547689+00:00,2026-09-16T02:51:11.561665+00:00,1.014,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
543,4342,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17335331,SUPPORTED,REFUTED,0.2,COMMIT,full,clean,0,full,1545,300,explicit_numeric,687,21,708,1,,[],p1TP5ui-fdNmn-a3bc91c80d47fbd3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:26.328361+00:00,2026-09-16T02:51:27.229493+00:00,0.901,"DECISION: REFUTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",55
544,4349,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24191126,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1049,300,explicit_numeric,559,20,579,1,,[],p1TP8Fh-fdNmn-a3bc91f94f09f3e9,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:34.206178+00:00,2026-09-16T02:51:35.216856+00:00,1.011,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
545,4354,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18322741,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1560,300,explicit_numeric,747,20,767,1,,[],p1TPA3N-fdNmn-a3bc921ef8610d24,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:40.243944+00:00,2026-09-16T02:51:41.463502+00:00,1.22,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
546,4361,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,15475728,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1033,300,explicit_numeric,575,20,595,1,,[],p1TPCH6-4YNCb4-a3bc924e2b82d7a3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:51:47.789658+00:00,2026-09-16T02:51:48.660218+00:00,0.871,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
547,4374,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,18799291,REFUTED,INCONCLUSIVE,0.6,SEEK_EVIDENCE,full,clean,0,full,1398,300,explicit_numeric,633,24,657,1,,[],p1TPGud-4YNCb4-a3bc92af9d8dd7a3,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:52:03.382546+00:00,2026-09-16T02:52:04.460684+00:00,1.078,"DECISION: INCONCLUSIVE
ERROR_PROBABILITY: 0.6
ACTION: SEEK_EVIDENCE",67
548,4381,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,8738894,REFUTED,SUPPORTED,0.2,COMMIT,full,clean,0,full,1316,300,explicit_numeric,645,20,665,1,,[],p1TPKKQ-fdNmn-a3bc92e1fa55a2ab,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:52:11.409685+00:00,2026-09-16T02:52:12.284328+00:00,0.875,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
549,4386,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,24793469,SUPPORTED,SUPPORTED,0.2,COMMIT,full,clean,1,full,1114,300,explicit_numeric,552,20,572,1,,[],p1TPMDs-4YNCb4-a3bc930a3e1e0026,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:52:17.893188+00:00,2026-09-16T02:52:18.941614+00:00,1.048,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.2
ACTION: COMMIT",57
550,4393,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17621202,INCONCLUSIVE,SUPPORTED,0.1,COMMIT,full,clean,0,full,1025,300,explicit_numeric,532,20,552,1,,[],p1TPPTU-4YNCb4-a3bc93392eff530b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:52:25.406397+00:00,2026-09-16T02:52:26.211909+00:00,0.806,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
551,4406,C2,llama,meta-llama/Llama-3.3-70B-Instruct-Turbo,17453263,SUPPORTED,SUPPORTED,0.1,COMMIT,full,clean,1,full,1459,300,explicit_numeric,627,20,647,1,,[],p1TPTcb-fdNmn-a3bc93906b483d9b,meta-llama/Llama-3.3-70B-Instruct-Turbo,,2026-09-16T02:52:39.339191+00:00,2026-09-16T02:52:40.137084+00:00,0.798,"DECISION: SUPPORTED
ERROR_PROBABILITY: 0.1
ACTION: COMMIT",57
